192.168.11.111;61254;192.168.11.248;2404;7.988096;60
192.168.11.248;2404;192.168.11.111;61254;7.988457;60
192.168.11.248;2404;192.168.11.111;61254;8.191193;104
192.168.11.248;2404;192.168.11.111;61254;11.477121;81
192.168.11.248;2404;192.168.11.111;61254;17.276845;81
192.168.11.111;61254;192.168.11.248;2404;18.283907;60
192.168.11.248;2404;192.168.11.111;61254;21.276420;81
192.168.11.248;2404;192.168.11.111;61254;26.075896;81
192.168.11.111;61254;192.168.11.248;2404;31.140028;60
192.168.11.248;2404;192.168.11.111;61254;35.274842;81
192.168.11.248;2404;192.168.11.111;61254;44.273997;81
192.168.11.111;61254;192.168.11.248;2404;45.276398;60
192.168.11.248;2404;192.168.11.111;61254;48.673974;81
192.168.11.248;2404;192.168.11.111;61254;51.874267;81
192.168.11.248;2404;192.168.11.111;61254;55.074698;81
192.168.11.111;61254;192.168.11.248;2404;59.128864;60
192.168.11.248;2404;192.168.11.111;61254;60.875485;81
192.168.11.248;2404;192.168.11.111;61254;63.677885;81
192.168.11.248;2404;192.168.11.111;61254;68.275429;81
192.168.11.111;61254;192.168.11.248;2404;71.313385;60
192.168.11.248;2404;192.168.11.111;61254;72.674583;81
192.168.11.111;61254;192.168.11.248;2404;82.811206;60
192.168.11.248;2404;192.168.11.111;61254;84.669994;81
192.168.11.111;61254;192.168.11.248;2404;94.807469;60
192.168.11.248;2404;192.168.11.111;61254;94.867564;81
192.168.11.248;2404;192.168.11.111;61254;97.121445;81
192.168.11.248;2404;192.168.11.111;61254;101.129400;81
192.168.11.248;2404;192.168.11.111;61254;104.266276;81
192.168.11.248;2404;192.168.11.111;61254;105.266058;81
192.168.11.111;61254;192.168.11.248;2404;106.274158;60
192.168.11.248;2404;192.168.11.111;61254;111.866098;81
192.168.11.248;2404;192.168.11.111;61254;113.666237;81
192.168.11.248;2404;192.168.11.111;61254;116.266485;81
192.168.11.111;61254;192.168.11.248;2404;122.342801;60
192.168.11.248;2404;192.168.11.111;61254;123.067100;81
192.168.11.248;2404;192.168.11.111;61254;127.267681;81
192.168.11.248;2404;192.168.11.111;61254;132.868578;81
192.168.11.111;61254;192.168.11.248;2404;133.870973;60
192.168.11.248;2404;192.168.11.111;61254;137.705294;81
192.168.11.248;2404;192.168.11.111;61254;140.269482;81
192.168.11.111;61254;192.168.11.248;2404;147.365691;60
192.168.11.248;2404;192.168.11.111;61254;149.871229;81
192.168.11.248;2404;192.168.11.111;61254;151.071510;81
192.168.11.248;2404;192.168.11.111;61254;156.472555;81
192.168.11.111;61254;192.168.11.248;2404;159.506262;60
192.168.11.248;2404;192.168.11.111;61254;161.273151;81
192.168.11.248;2404;192.168.11.111;61254;164.073742;81
192.168.11.248;2404;192.168.11.111;61254;166.274056;81
192.168.11.248;2404;192.168.11.111;61254;170.275231;81
192.168.11.111;61254;192.168.11.248;2404;171.284076;60
192.168.11.248;2404;192.168.11.111;61254;181.297257;81
192.168.11.248;2404;192.168.11.111;61254;186.676905;81
192.168.11.248;2404;192.168.11.111;61254;189.477015;81
192.168.11.248;2404;192.168.11.111;61254;191.239326;60
192.168.11.111;61254;192.168.11.248;2404;191.239578;60
192.168.11.111;61254;192.168.11.248;2404;192.252023;60
192.168.11.248;2404;192.168.11.111;61254;193.477410;81
192.168.11.248;2404;192.168.11.111;61254;194.877607;81
192.168.11.248;2404;192.168.11.111;61254;198.078108;81
192.168.11.111;61254;192.168.11.248;2404;203.142584;60
192.168.11.248;2404;192.168.11.111;61254;208.880413;81
192.168.11.248;2404;192.168.11.111;61254;214.281486;81
192.168.11.248;2404;192.168.11.111;61254;217.882456;81
192.168.11.111;61254;192.168.11.248;2404;218.882652;60
192.168.11.248;2404;192.168.11.111;61254;221.884138;81
192.168.11.248;2404;192.168.11.111;61254;225.284232;81
192.168.11.248;2404;192.168.11.111;61254;226.284516;81
192.168.11.248;2404;192.168.11.111;61254;227.284902;81
192.168.11.248;2404;192.168.11.111;61254;230.903081;81
192.168.11.111;61254;192.168.11.248;2404;231.908407;60
192.168.11.248;2404;192.168.11.111;61254;240.089620;81
192.168.11.248;2404;192.168.11.111;61254;249.094261;81
192.168.11.111;61254;192.168.11.248;2404;250.099686;60
192.168.11.248;2404;192.168.11.111;61254;252.946512;81
192.168.11.248;2404;192.168.11.111;61254;255.698076;81
192.168.11.111;61254;192.168.11.248;2404;262.782204;60
