192.168.11.248;2404;192.168.11.111;49784;0.000595;75
192.168.11.248;2404;192.168.11.111;49784;0.001052;76
192.168.11.248;2404;192.168.11.111;49784;0.063997;590
192.168.11.248;2404;192.168.11.111;49784;0.063998;87
192.168.11.248;2404;192.168.11.111;49784;0.064342;590
192.168.11.248;2404;192.168.11.111;49784;0.064343;87
192.168.11.248;2404;192.168.11.111;49784;0.064684;590
192.168.11.248;2404;192.168.11.111;49784;0.065055;87
192.168.11.248;2404;192.168.11.111;49784;0.065055;590
192.168.11.248;2404;192.168.11.111;49784;0.065404;87
192.168.11.248;2404;192.168.11.111;49784;0.066377;590
192.168.11.248;2404;192.168.11.111;49784;0.066377;87
192.168.11.248;2404;192.168.11.111;49784;0.066675;590
192.168.11.248;2404;192.168.11.111;49784;0.067278;342
192.168.11.248;2404;192.168.11.111;49784;0.067827;590
192.168.11.248;2404;192.168.11.111;49784;0.068219;421
192.168.11.248;2404;192.168.11.111;49784;0.069744;74
192.168.11.248;2404;192.168.11.111;49784;0.070263;60
192.168.11.248;2404;192.168.11.111;49784;0.421822;75
192.168.11.248;2404;192.168.11.111;49784;0.422355;76
192.168.11.248;2404;192.168.11.111;49784;0.484846;590
192.168.11.248;2404;192.168.11.111;49784;0.484847;87
192.168.11.248;2404;192.168.11.111;49784;0.485192;590
192.168.11.248;2404;192.168.11.111;49784;0.485192;87
192.168.11.248;2404;192.168.11.111;49784;0.485193;590
192.168.11.248;2404;192.168.11.111;49784;0.485539;87
192.168.11.248;2404;192.168.11.111;49784;0.486027;590
192.168.11.248;2404;192.168.11.111;49784;0.486370;87
192.168.11.248;2404;192.168.11.111;49784;0.487003;590
192.168.11.248;2404;192.168.11.111;49784;0.487004;87
192.168.11.248;2404;192.168.11.111;49784;0.487348;590
192.168.11.248;2404;192.168.11.111;49784;0.488225;342
192.168.11.248;2404;192.168.11.111;49784;0.488741;590
192.168.11.248;2404;192.168.11.111;49784;0.489115;421
192.168.11.248;2404;192.168.11.111;49784;0.490285;74
192.168.11.248;2404;192.168.11.111;49784;0.490810;60
192.168.11.248;2404;192.168.11.111;49784;0.827277;75
192.168.11.248;2404;192.168.11.111;49784;0.827856;76
192.168.11.248;2404;192.168.11.111;49784;0.890721;590
192.168.11.248;2404;192.168.11.111;49784;0.890722;87
192.168.11.248;2404;192.168.11.111;49784;0.891042;590
192.168.11.248;2404;192.168.11.111;49784;0.891043;87
192.168.11.248;2404;192.168.11.111;49784;0.891043;590
192.168.11.248;2404;192.168.11.111;49784;0.891393;87
192.168.11.248;2404;192.168.11.111;49784;0.891886;590
192.168.11.248;2404;192.168.11.111;49784;0.892236;87
192.168.11.248;2404;192.168.11.111;49784;0.892874;590
192.168.11.248;2404;192.168.11.111;49784;0.892876;87
192.168.11.248;2404;192.168.11.111;49784;0.893206;590
192.168.11.248;2404;192.168.11.111;49784;0.893789;342
192.168.11.248;2404;192.168.11.111;49784;0.894362;590
192.168.11.248;2404;192.168.11.111;49784;0.894754;421
192.168.11.248;2404;192.168.11.111;49784;0.900270;74
192.168.11.248;2404;192.168.11.111;49784;0.900817;60
192.168.11.248;2404;192.168.11.111;49784;1.282069;75
192.168.11.248;2404;192.168.11.111;49784;1.282647;76
192.168.11.248;2404;192.168.11.111;49784;1.312536;590
192.168.11.248;2404;192.168.11.111;49784;1.312537;87
192.168.11.248;2404;192.168.11.111;49784;1.312869;590
192.168.11.248;2404;192.168.11.111;49784;1.312870;87
192.168.11.248;2404;192.168.11.111;49784;1.312870;590
192.168.11.248;2404;192.168.11.111;49784;1.313219;87
192.168.11.248;2404;192.168.11.111;49784;1.313701;590
192.168.11.248;2404;192.168.11.111;49784;1.314046;87
192.168.11.248;2404;192.168.11.111;49784;1.315028;590
192.168.11.248;2404;192.168.11.111;49784;1.315030;87
192.168.11.248;2404;192.168.11.111;49784;1.315359;590
192.168.11.248;2404;192.168.11.111;49784;1.316072;342
192.168.11.248;2404;192.168.11.111;49784;1.318596;590
192.168.11.248;2404;192.168.11.111;49784;1.318969;421
192.168.11.248;2404;192.168.11.111;49784;1.320622;74
192.168.11.248;2404;192.168.11.111;49784;1.321065;60
192.168.11.248;2404;192.168.11.111;49784;1.669531;75
192.168.11.248;2404;192.168.11.111;49784;1.670073;76
192.168.11.248;2404;192.168.11.111;49784;1.783245;590
192.168.11.248;2404;192.168.11.111;49784;1.783247;87
192.168.11.248;2404;192.168.11.111;49784;1.783247;590
192.168.11.248;2404;192.168.11.111;49784;1.783590;87
192.168.11.248;2404;192.168.11.111;49784;1.783591;590
192.168.11.248;2404;192.168.11.111;49784;1.783941;87
192.168.11.248;2404;192.168.11.111;49784;1.784404;590
192.168.11.248;2404;192.168.11.111;49784;1.784755;87
192.168.11.248;2404;192.168.11.111;49784;1.785448;590
192.168.11.248;2404;192.168.11.111;49784;1.785449;87
192.168.11.248;2404;192.168.11.111;49784;1.785782;590
192.168.11.248;2404;192.168.11.111;49784;1.786406;342
192.168.11.248;2404;192.168.11.111;49784;1.786980;590
192.168.11.248;2404;192.168.11.111;49784;1.787391;421
192.168.11.248;2404;192.168.11.111;49784;1.788917;74
192.168.11.248;2404;192.168.11.111;49784;1.789426;60
192.168.11.248;2404;192.168.11.111;49784;2.075185;75
192.168.11.248;2404;192.168.11.111;49784;2.075715;76
192.168.11.248;2404;192.168.11.111;49784;2.138796;590
192.168.11.248;2404;192.168.11.111;49784;2.138797;87
192.168.11.248;2404;192.168.11.111;49784;2.138797;590
192.168.11.248;2404;192.168.11.111;49784;2.139114;87
192.168.11.248;2404;192.168.11.111;49784;2.139115;590
192.168.11.248;2404;192.168.11.111;49784;2.139459;87
192.168.11.248;2404;192.168.11.111;49784;2.139927;590
192.168.11.248;2404;192.168.11.111;49784;2.140309;87
192.168.11.248;2404;192.168.11.111;49784;2.141184;590
192.168.11.248;2404;192.168.11.111;49784;2.141185;87
192.168.11.248;2404;192.168.11.111;49784;2.141527;590
192.168.11.248;2404;192.168.11.111;49784;2.142172;342
192.168.11.248;2404;192.168.11.111;49784;2.142771;590
192.168.11.248;2404;192.168.11.111;49784;2.143183;421
192.168.11.248;2404;192.168.11.111;49784;2.144694;74
192.168.11.248;2404;192.168.11.111;49784;2.145214;60
192.168.11.248;2404;192.168.11.111;49784;2.500468;75
192.168.11.248;2404;192.168.11.111;49784;2.502753;76
192.168.11.248;2404;192.168.11.111;49784;2.561026;590
192.168.11.248;2404;192.168.11.111;49784;2.561028;87
192.168.11.248;2404;192.168.11.111;49784;2.561028;590
192.168.11.248;2404;192.168.11.111;49784;2.561355;87
192.168.11.248;2404;192.168.11.111;49784;2.561356;590
192.168.11.248;2404;192.168.11.111;49784;2.561698;87
192.168.11.248;2404;192.168.11.111;49784;2.562174;590
192.168.11.248;2404;192.168.11.111;49784;2.562533;87
192.168.11.248;2404;192.168.11.111;49784;2.563319;590
192.168.11.248;2404;192.168.11.111;49784;2.563321;87
192.168.11.248;2404;192.168.11.111;49784;2.563651;590
192.168.11.248;2404;192.168.11.111;49784;2.564313;342
192.168.11.248;2404;192.168.11.111;49784;2.564817;590
192.168.11.248;2404;192.168.11.111;49784;2.565226;421
192.168.11.248;2404;192.168.11.111;49784;2.566749;74
192.168.11.248;2404;192.168.11.111;49784;2.567308;60
192.168.11.248;2404;192.168.11.111;49784;2.918894;75
192.168.11.248;2404;192.168.11.111;49784;2.919432;76
192.168.11.248;2404;192.168.11.111;49784;2.981662;590
192.168.11.248;2404;192.168.11.111;49784;2.981663;87
192.168.11.248;2404;192.168.11.111;49784;2.981972;590
192.168.11.248;2404;192.168.11.111;49784;2.981973;87
192.168.11.248;2404;192.168.11.111;49784;2.982303;590
192.168.11.248;2404;192.168.11.111;49784;2.982665;87
192.168.11.248;2404;192.168.11.111;49784;2.982665;590
192.168.11.248;2404;192.168.11.111;49784;2.983014;87
192.168.11.248;2404;192.168.11.111;49784;2.983872;590
192.168.11.248;2404;192.168.11.111;49784;2.983874;87
192.168.11.248;2404;192.168.11.111;49784;2.984197;590
192.168.11.248;2404;192.168.11.111;49784;2.984747;342
192.168.11.248;2404;192.168.11.111;49784;2.985333;590
192.168.11.248;2404;192.168.11.111;49784;2.986050;421
192.168.11.248;2404;192.168.11.111;49784;2.987522;74
192.168.11.248;2404;192.168.11.111;49784;2.988011;60
192.168.11.248;2404;192.168.11.111;49784;3.324443;75
192.168.11.248;2404;192.168.11.111;49784;3.324978;76
192.168.11.248;2404;192.168.11.111;49784;3.387766;590
192.168.11.248;2404;192.168.11.111;49784;3.387768;87
192.168.11.248;2404;192.168.11.111;49784;3.388094;590
192.168.11.248;2404;192.168.11.111;49784;3.388094;87
192.168.11.248;2404;192.168.11.111;49784;3.388095;590
192.168.11.248;2404;192.168.11.111;49784;3.388447;87
192.168.11.248;2404;192.168.11.111;49784;3.388934;590
192.168.11.248;2404;192.168.11.111;49784;3.389252;87
192.168.11.248;2404;192.168.11.111;49784;3.390193;590
192.168.11.248;2404;192.168.11.111;49784;3.390194;87
192.168.11.248;2404;192.168.11.111;49784;3.390535;590
192.168.11.248;2404;192.168.11.111;49784;3.391218;342
192.168.11.248;2404;192.168.11.111;49784;3.391768;590
192.168.11.248;2404;192.168.11.111;49784;3.392187;421
192.168.11.248;2404;192.168.11.111;49784;3.393744;74
192.168.11.248;2404;192.168.11.111;49784;3.394269;60
192.168.11.248;2404;192.168.11.111;49784;3.785824;75
192.168.11.248;2404;192.168.11.111;49784;3.786445;76
192.168.11.248;2404;192.168.11.111;49784;3.808519;590
192.168.11.248;2404;192.168.11.111;49784;3.808521;87
192.168.11.248;2404;192.168.11.111;49784;3.808848;590
192.168.11.248;2404;192.168.11.111;49784;3.808849;87
192.168.11.248;2404;192.168.11.111;49784;3.809178;590
192.168.11.248;2404;192.168.11.111;49784;3.809521;87
192.168.11.248;2404;192.168.11.111;49784;3.809521;590
192.168.11.248;2404;192.168.11.111;49784;3.809863;87
192.168.11.248;2404;192.168.11.111;49784;3.810736;590
192.168.11.248;2404;192.168.11.111;49784;3.810738;87
192.168.11.248;2404;192.168.11.111;49784;3.811067;590
192.168.11.248;2404;192.168.11.111;49784;3.811608;342
192.168.11.248;2404;192.168.11.111;49784;3.812168;590
192.168.11.248;2404;192.168.11.111;49784;3.812868;421
192.168.11.248;2404;192.168.11.111;49784;3.814478;74
192.168.11.248;2404;192.168.11.111;49784;3.814960;60
192.168.11.248;2404;192.168.11.111;49784;4.166782;75
192.168.11.248;2404;192.168.11.111;49784;4.167368;76
192.168.11.248;2404;192.168.11.111;49784;4.286979;590
192.168.11.248;2404;192.168.11.111;49784;4.286980;87
192.168.11.248;2404;192.168.11.111;49784;4.287276;590
192.168.11.248;2404;192.168.11.111;49784;4.287276;87
192.168.11.248;2404;192.168.11.111;49784;4.287606;590
192.168.11.248;2404;192.168.11.111;49784;4.287998;87
192.168.11.248;2404;192.168.11.111;49784;4.287998;590
192.168.11.248;2404;192.168.11.111;49784;4.288345;87
192.168.11.248;2404;192.168.11.111;49784;4.289201;590
192.168.11.248;2404;192.168.11.111;49784;4.289202;87
192.168.11.248;2404;192.168.11.111;49784;4.289534;590
192.168.11.248;2404;192.168.11.111;49784;4.290075;342
192.168.11.248;2404;192.168.11.111;49784;4.290646;590
192.168.11.248;2404;192.168.11.111;49784;4.291053;421
192.168.11.248;2404;192.168.11.111;49784;4.292659;74
192.168.11.248;2404;192.168.11.111;49784;4.293167;60
192.168.11.248;2404;192.168.11.111;49784;4.644758;81
192.168.11.248;2404;192.168.11.111;49784;4.712893;75
192.168.11.248;2404;192.168.11.111;49784;4.713439;76
192.168.11.248;2404;192.168.11.111;49784;4.787967;590
192.168.11.248;2404;192.168.11.111;49784;4.787969;87
192.168.11.248;2404;192.168.11.111;49784;4.787969;590
192.168.11.248;2404;192.168.11.111;49784;4.788317;87
192.168.11.248;2404;192.168.11.111;49784;4.788318;590
192.168.11.248;2404;192.168.11.111;49784;4.788664;87
192.168.11.248;2404;192.168.11.111;49784;4.789120;590
192.168.11.248;2404;192.168.11.111;49784;4.789469;87
192.168.11.248;2404;192.168.11.111;49784;4.790140;590
192.168.11.248;2404;192.168.11.111;49784;4.790142;87
192.168.11.248;2404;192.168.11.111;49784;4.790472;590
192.168.11.248;2404;192.168.11.111;49784;4.791165;342
192.168.11.248;2404;192.168.11.111;49784;4.791773;590
192.168.11.248;2404;192.168.11.111;49784;4.792170;421
192.168.11.248;2404;192.168.11.111;49784;4.793865;74
192.168.11.248;2404;192.168.11.111;49784;4.794374;60
192.168.11.248;2404;192.168.11.111;49784;5.133752;75
192.168.11.248;2404;192.168.11.111;49784;5.134294;76
192.168.11.248;2404;192.168.11.111;49784;5.199255;590
192.168.11.248;2404;192.168.11.111;49784;5.199257;87
192.168.11.248;2404;192.168.11.111;49784;5.199257;590
192.168.11.248;2404;192.168.11.111;49784;5.199563;87
192.168.11.248;2404;192.168.11.111;49784;5.199563;590
192.168.11.248;2404;192.168.11.111;49784;5.199910;87
192.168.11.248;2404;192.168.11.111;49784;5.200371;590
192.168.11.248;2404;192.168.11.111;49784;5.200716;87
192.168.11.248;2404;192.168.11.111;49784;5.201380;590
192.168.11.248;2404;192.168.11.111;49784;5.201382;87
192.168.11.248;2404;192.168.11.111;49784;5.201711;590
192.168.11.248;2404;192.168.11.111;49784;5.202284;342
192.168.11.248;2404;192.168.11.111;49784;5.202817;590
192.168.11.248;2404;192.168.11.111;49784;5.203189;421
192.168.11.248;2404;192.168.11.111;49784;5.204820;74
192.168.11.248;2404;192.168.11.111;49784;5.205360;60
